52
16
41
15
12
20
32
22
16
10
14
8
9
20
11
11
11
37
14
16
28
37
13
10
15
12
10
8
17
16
17
12
10
10
18
26
10
16
16
11
19
13
7
16
16
35
18
11
15
58
16
11
27
29
31
14
25
12
10
16
10
16
17
9
11
21
12
22
28
14
8
11
19
10
12
28
49
8
53
12
40
13
14
11
11
9
15
18
12
17
33
10
26
14
30
40
13
9
16
22
9
50
11
57
39
135
45
35
41
32
15
63
11
28
11
11
20
50
86
41
8
48
61
86
34
42
15
45
48
123
59
84
59
40
38
9
10
237
12
10
30
68
43
71
83
31
109
36
12
60
56
28
65
11
176
10
9
64
128
106
9
9
150
13
